"Case","Event","Activity","Timestamp","unixtime","Resource_Group","Resource","Resource_failure_rate","Resource_Anomaly.Normal","type_res_event","order","max","parameter_l","parameter","duration","type_res_case","type_res_len","type_res_trace","duration_prior","noeffect_len","resource_parameter_event","resource_parameter_case","is_trace_anomalous.resource.","variant_num"
"case_2350",35593,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,9,NA,NA,3600,"['rework']",1,"['rework']",0,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35594,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"rework",2,9,1,2,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35594,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"rework",3,9,1,2,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35594,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"rework",4,9,1,2,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35595,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",5,9,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35596,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",6,9,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35597,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",7,9,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35598,"Activity T","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",8,9,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2350",35599,"Activity F","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",9,9,NA,NA,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_352"
"case_2367",35742,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,13,NA,NA,3600,"['rework']",1,"['rework']",0,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35743,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"rework",2,13,1,3,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35743,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"rework",3,13,1,3,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35743,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"rework",4,13,1,3,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35743,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"rework",5,13,1,3,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35744,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",6,13,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35745,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",7,13,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35746,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_6",0.01,0,"",8,13,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35747,"Activity G","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",9,13,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35748,"Activity H","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",10,13,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35749,"Activity I","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",11,13,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35750,"Activity J","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_4",0.01,0,"",12,13,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2367",35751,"Activity F","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",13,13,NA,NA,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_5"
"case_2369",35759,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_0",0.01,0,"",1,6,NA,NA,3600,"['skip']",1,"['skip']",0,0,"","[{'type': 'skip', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_569"
"case_2369",35760,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,6,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_569"
"case_2369",35761,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,6,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_569"
"case_2369",35762,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,6,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_569"
"case_2369",35763,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",5,6,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_569"
"case_2369",35764,"Activity T","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,6,NA,NA,0,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_569"
"case_2376",35829,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_0",0.01,0,"",1,10,NA,NA,3600,"['moved']",1,"['moved']",0,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35830,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35831,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,2155,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35836,"Activity S","1970-01-01 11:35:55",57600,"Resource_Group8","Resource_Group8_res_5",0.01,1,"moved",4,10,NA,-15845,1445,"['moved']",1,"['moved']",3600,0,"eventID = 35836, duration = -15845.0","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35832,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",5,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35833,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",6,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35834,"Activity K","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",7,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35835,"Activity R","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",8,10,NA,NA,7200,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35837,"Activity L","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_5",0.01,0,"",9,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2376",35838,"Activity F","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",10,10,NA,NA,0,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 8, 'len': -15845.0}}]",1,"var_4"
"case_2377",35839,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,12,NA,NA,3600,"['insert']",1,"['insert']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35840,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35841,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,1,"insert",3,12,NA,2,421,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35841,"Activity N","1970-01-01 11:07:01",39600,"Resource_Group3","Resource_Group8_res_1",0.01,1,"insert",4,12,NA,2,903,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35841,"Activity P","1970-01-01 11:22:04",39600,"Resource_Group3","Resource_Group6_res_6",0.01,1,"insert",5,12,NA,2,2276,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35842,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",6,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35843,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",7,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35844,"Activity G","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",8,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35845,"Activity H","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",9,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35846,"Activity I","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_2",0.01,0,"",10,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35847,"Activity J","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_2",0.01,0,"",11,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2377",35848,"Activity F","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_7",0.01,0,"",12,12,NA,NA,0,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 3, 'len': 2.0}}]",1,"var_233"
"case_2399",36045,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,10,NA,NA,3600,"['moved']",1,"['moved']",0,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36046,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36047,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36048,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36049,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36050,"Activity G","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",6,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36051,"Activity H","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",7,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36052,"Activity I","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,7200,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36054,"Activity F","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",9,10,NA,NA,9486,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2399",36053,"Activity J","1970-01-01 20:38:06",61200,"Resource_Group4","Resource_Group4_res_1",0.01,1,"moved",10,10,NA,13086,0,"['moved']",1,"['moved']",3600,0,"eventID = 36053, duration = 13086.0","[{'type': 'moved', 'attributes': {'loc': 9, 'len': 13086.0}}]",1,"var_24"
"case_2406",36124,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,12,NA,NA,3600,"['insert']",1,"['insert']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36125,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"insert",2,12,NA,2,805,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36125,"Activity G","1970-01-01 10:13:25",36000,"Resource_Group0","Resource_Group4_res_1",0.01,1,"insert",3,12,NA,2,830,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36125,"Activity N","1970-01-01 10:27:15",36000,"Resource_Group0","Resource_Group7_res_2",0.01,1,"insert",4,12,NA,2,1965,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36126,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",5,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36127,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",6,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36128,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_6",0.01,0,"",7,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36129,"Activity K","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",8,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36130,"Activity R","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",9,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36131,"Activity S","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_4",0.01,0,"",10,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36132,"Activity L","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_3",0.01,0,"",11,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2406",36133,"Activity F","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",12,12,NA,NA,0,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 2.0}}]",1,"var_618"
"case_2449",36529,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,11,NA,NA,3600,"['rework']",1,"['rework']",0,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36530,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,11,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36531,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,1,"rework",3,11,1,1,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36531,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,1,"rework",4,11,1,1,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36532,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",5,11,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36533,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",6,11,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36534,"Activity G","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",7,11,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36535,"Activity H","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",8,11,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36536,"Activity I","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",9,11,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36537,"Activity J","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_1",0.01,0,"",10,11,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2449",36538,"Activity F","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",11,11,NA,NA,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_640"
"case_2459",36627,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,13,NA,NA,3600,"['insert']",1,"['insert']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36628,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,13,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36629,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,13,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36630,"Activity D","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,13,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36631,"Activity E","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,13,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36632,"Activity K","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",6,13,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36633,"Activity R","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_7",0.01,1,"insert",7,13,NA,3,262,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36633,"Activity N","1970-01-01 15:04:22",54000,"Resource_Group7","Resource_Group8_res_0",0.01,1,"insert",8,13,NA,3,2413,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36633,"Activity N","1970-01-01 15:44:35",54000,"Resource_Group7","Resource_Group8_res_2",0.01,1,"insert",9,13,NA,3,522,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36633,"Activity Q","1970-01-01 15:53:17",54000,"Resource_Group7","Resource_Group8_res_6",0.01,1,"insert",10,13,NA,3,403,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36634,"Activity S","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_7",0.01,0,"",11,13,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36635,"Activity L","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_2",0.01,0,"",12,13,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2459",36636,"Activity F","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_5",0.01,0,"",13,13,NA,NA,0,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 7, 'len': 3.0}}]",1,"var_181"
"case_2496",37007,"Activity A","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,7,NA,NA,3600,"['replace']",1,"['replace']",0,0,"","[{'type': 'replace', 'attributes': {'loc': 4, 'len': 1.0}}]",0,"var_243"
"case_2496",37008,"Activity B","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 4, 'len': 1.0}}]",0,"var_243"
"case_2496",37009,"Activity C","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 4, 'len': 1.0}}]",0,"var_243"
"case_2496",37010,"Activity R","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,1,"replace",4,7,1,1,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 4, 'len': 1.0}}]",0,"var_243"
