"Case","Event","Activity","Timestamp","unixtime","Resource_Group","Resource","Resource_failure_rate","Resource_Anomaly.Normal","type_res_event","order","max","parameter_l","parameter","duration","type_res_case","type_res_len","type_res_trace","duration_prior","noeffect_len","resource_parameter_event","resource_parameter_case","is_trace_anomalous.resource.","variant_num"
"case_9557",107004,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9557",107005,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9558",107006,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_9558",107007,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107008,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107009,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107010,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107011,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107012,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107013,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_2",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107014,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_1",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9558",107015,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9563",107065,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_9563",107066,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9563",107067,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9563",107068,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9563",107069,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9563",107070,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9563",107071,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_0",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9587",107289,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_0",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_9587",107290,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9587",107291,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9587",107292,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9587",107293,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9587",107294,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9587",107295,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_7",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9588",107296,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_9588",107297,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9588",107298,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9588",107299,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9588",107300,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9588",107301,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9588",107302,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_6",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9596",107373,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_9596",107374,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107375,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107376,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107377,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107378,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107379,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107380,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_1",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107381,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_3",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9596",107382,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_8",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9606",107486,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_475"
"case_9606",107487,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107488,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107489,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107490,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107491,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107492,"s","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107493,"t","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_7",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107494,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_2",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9606",107495,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9617",107603,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_0",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_407"
"case_9617",107604,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107605,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107606,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107607,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107608,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107609,"q","1970-01-01 15:00:00",54000,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107610,"r","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_5",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107611,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_4",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_407"
"case_9617",107612,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_407"
"case_962",107633,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_962",107634,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107635,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107636,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107637,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107638,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107639,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107640,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_0",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107641,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_0",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_962",107642,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107680,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_9624",107681,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107682,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107683,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107684,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107685,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107686,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107687,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_0",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107688,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_3",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9624",107689,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9641",107848,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,9,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_59"
"case_9641",107849,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9641",107850,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9641",107851,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",4,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9641",107852,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",5,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9641",107853,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",6,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9641",107854,"m","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",7,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9641",107855,"n","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_5",0.01,0,"",8,9,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9641",107856,"j","1970-01-01 17:00:00",61200,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",9,9,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_59"
"case_9647",107898,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_9647",107899,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9647",107900,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9647",107901,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9647",107902,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9647",107903,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9647",107904,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_9",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9682",108238,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_9682",108239,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9682",108240,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9682",108241,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9682",108242,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9682",108243,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9682",108244,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_2",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_970",108404,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_475"
"case_970",108405,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108406,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108407,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108408,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108409,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_3",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108410,"s","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108411,"t","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_4",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108412,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_6",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_970",108413,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9717",108581,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_9717",108582,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108583,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108584,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108585,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108586,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108587,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108588,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_2",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108589,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_0",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9717",108590,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_3",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9720",108620,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_475"
"case_9720",108621,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108622,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108623,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108624,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",5,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108625,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",6,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108626,"s","1970-01-01 15:00:00",54000,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",7,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108627,"t","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_5",0.01,0,"",8,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108628,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_4",0.01,0,"",9,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9720",108629,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",10,10,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_475"
"case_9725",108664,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",1,7,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_564"
"case_9725",108665,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9725",108666,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9725",108667,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9725",108668,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",5,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9725",108669,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9725",108670,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_9",0.01,0,"",7,7,NA,NA,0,"normal",NA,"",3600,0,"","",0,"var_564"
"case_9729",108700,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,10,NA,NA,3600,"normal",NA,"",0,0,"","",0,"var_588"
"case_9729",108701,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
"case_9729",108702,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,10,NA,NA,3600,"normal",NA,"",3600,0,"","",0,"var_588"
